Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
WomenWhoStutter,57,196,19778240,19826240,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,57,198,20155680,20203680,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,57,199,20198880,20246880,0,0,0,1,2,0,0,0,0,0,0,0
WomenWhoStutter,57,200,20338880,20386880,0,0,0,0,0,0,0,3,3,2,0,0
WomenWhoStutter,57,202,20474560,20522560,0,0,0,2,1,0,0,1,1,0,0,0
WomenWhoStutter,57,204,1937760,1985760,0,0,0,2,2,0,0,0,0,0,0,0
WomenWhoStutter,57,205,1976800,2024800,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,58,1,38475520,38523520,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,58,2,38524320,38572320,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,58,3,39622080,39670080,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,58,4,4392480,4440480,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,58,5,6153280,6201280,0,0,2,0,1,0,0,0,1,0,0,0
WomenWhoStutter,58,6,7793440,7841440,0,0,3,2,0,0,0,0,0,0,0,0
WomenWhoStutter,58,7,8631360,8679360,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,58,9,9351200,9399200,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,58,10,10871840,10919840,0,0,1,2,0,0,0,0,0,1,0,0
WomenWhoStutter,58,11,10980160,11028160,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,58,12,1387200,1435200,0,0,1,0,0,0,0,1,3,1,0,0
WomenWhoStutter,58,13,11829280,11877280,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,58,14,13577440,13625440,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,58,15,14356800,14404800,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,58,16,15100800,15148800,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,58,17,15178720,15226720,0,0,0,2,0,0,0,0,1,1,0,0
WomenWhoStutter,58,19,16480000,16528000,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,58,25,19491360,19539360,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,58,26,20770080,20818080,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,58,28,21998560,22046560,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,58,30,2924320,2972320,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,58,31,28284000,28332000,0,0,1,1,0,0,0,0,1,2,0,0
WomenWhoStutter,58,32,28497120,28545120,0,0,1,1,2,0,0,0,1,0,0,0
WomenWhoStutter,58,33,32232480,32280480,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,58,35,33160320,33208320,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,58,36,33188160,33236160,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,58,37,3580000,3628000,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,58,38,36405120,36453120,0,0,2,0,0,0,0,0,1,2,0,0
WomenWhoStutter,59,0,36165600,36213600,0,0,1,1,0,0,0,3,1,2,0,0
WomenWhoStutter,59,3,41426560,41474560,0,0,2,0,0,0,0,0,1,1,0,0
WomenWhoStutter,59,4,42233120,42281120,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,59,6,7077920,7125920,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,59,7,8859840,8907840,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,59,8,13552640,13600640,0,0,1,0,0,0,0,3,2,2,0,0
WomenWhoStutter,59,10,15751680,15799680,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,59,12,16332320,16380320,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,59,13,16445920,16493920,0,0,0,1,0,0,0,2,2,0,0,0
WomenWhoStutter,59,14,2019840,2067840,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,59,15,19812640,19860640,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,59,16,22659200,22707200,0,0,2,1,1,0,0,0,1,0,0,0
WomenWhoStutter,59,17,23463200,23511200,0,0,0,0,0,0,0,1,3,2,0,0
WomenWhoStutter,59,18,27132800,27180800,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,59,19,27325440,27373440,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,59,21,2850720,2898720,0,0,1,1,0,0,0,3,1,0,0,0
WomenWhoStutter,59,23,27669120,27717120,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,59,24,27697600,27745600,0,0,0,1,0,0,0,1,2,1,0,0
WomenWhoStutter,59,25,28316640,28364640,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,59,26,28913440,28961440,0,0,0,1,1,0,0,2,1,1,0,0
WomenWhoStutter,59,27,29044160,29092160,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,59,28,29568480,29616480,0,0,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,59,31,30478720,30526720,0,0,1,0,0,0,0,1,2,1,0,0
WomenWhoStutter,59,33,31021600,31069600,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,59,34,32019840,32067840,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,59,35,32093760,32141760,0,0,2,0,1,0,0,0,1,0,0,0
WomenWhoStutter,59,36,32198720,32246720,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,59,37,32754880,32802880,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,59,38,32894240,32942240,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,59,39,33481760,33529760,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,60,5,4469440,4517440,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,60,6,5205600,5253600,0,0,0,0,0,0,0,1,3,0,0,0
WomenWhoStutter,60,7,5236640,5284640,0,0,1,0,0,0,0,3,3,0,0,0
WomenWhoStutter,60,9,8244640,8292640,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,60,10,8999360,9047360,0,0,0,1,3,0,0,1,0,0,0,0
WomenWhoStutter,60,13,9580640,9628640,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,60,20,13319200,13367200,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,60,21,15105280,15153280,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,60,22,15873280,15921280,0,0,3,0,0,0,0,0,1,0,0,0
WomenWhoStutter,60,23,16302080,16350080,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,60,24,16618560,16666560,0,0,0,1,0,0,0,0,3,0,0,0
WomenWhoStutter,60,25,18241120,18289120,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,60,26,18275840,18323840,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,60,28,18867040,18915040,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,60,30,19522080,19570080,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,60,31,21545920,21593920,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,60,32,21601760,21649760,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,60,35,22752640,22800640,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,61,2,34686720,34734720,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,61,3,35001440,35049440,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,61,5,36647680,36695680,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,61,7,4648320,4696320,0,0,0,1,0,0,0,2,2,0,0,0
WomenWhoStutter,61,9,9052640,9100640,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,61,10,9638560,9686560,0,0,0,0,3,0,0,1,0,0,0,0
WomenWhoStutter,61,13,12309440,12357440,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,61,15,14920480,14968480,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,61,16,15044960,15092960,0,0,0,1,0,0,0,2,2,0,0,0
WomenWhoStutter,61,17,15094080,15142080,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,61,18,2029440,2077440,0,0,1,0,3,0,0,3,0,0,0,0
WomenWhoStutter,61,19,16594560,16642560,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,61,20,16676800,16724800,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,61,21,19518400,19566400,0,0,1,1,0,0,0,0,1,1,0,0
WomenWhoStutter,61,22,19783840,19831840,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,61,23,20530560,20578560,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,61,24,20623680,20671680,0,0,0,1,1,0,0,0,2,0,0,0
WomenWhoStutter,61,25,21760320,21808320,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,61,28,23353920,23401920,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,61,29,24135360,24183360,0,0,1,0,1,0,0,0,1,0,0,0
WomenWhoStutter,61,30,24508320,24556320,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,61,31,24627840,24675840,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,61,32,25518400,25566400,0,0,1,0,0,0,0,3,2,1,0,0
WomenWhoStutter,61,33,25546880,25594880,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,61,34,27214880,27262880,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,61,35,3358240,3406240,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,61,37,28446560,28494560,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,61,39,3945440,3993440,0,0,1,2,0,0,0,1,1,1,0,0
WomenWhoStutter,62,0,570560,618560,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,1,31682880,31730880,0,0,0,2,0,0,0,1,1,0,0,0
WomenWhoStutter,62,2,31710080,31758080,0,0,0,0,0,0,0,1,3,2,0,0
WomenWhoStutter,62,3,32200640,32248640,0,0,1,0,0,0,0,2,2,0,0,0
WomenWhoStutter,62,5,32876800,32924800,0,0,1,0,0,0,0,3,3,1,0,0
WomenWhoStutter,62,6,32905120,32953120,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,8,33032000,33080000,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,62,9,33098240,33146240,0,0,3,0,0,0,0,3,0,0,0,0
WomenWhoStutter,62,11,33176160,33224160,0,0,0,1,0,0,0,3,2,1,0,0
WomenWhoStutter,62,12,33202720,33250720,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,14,33996960,34044960,0,0,0,1,0,0,0,2,2,1,0,0
WomenWhoStutter,62,15,34023040,34071040,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,16,34116160,34164160,0,0,0,0,0,0,0,1,3,1,0,0
WomenWhoStutter,62,20,6024480,6072480,0,0,0,3,2,0,0,0,0,0,0,0
WomenWhoStutter,62,21,6051200,6099200,0,0,0,3,1,0,0,0,0,0,0,0
WomenWhoStutter,62,22,34527680,34575680,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,24,34918720,34966720,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,25,35857760,35905760,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,26,35883520,35931520,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,27,35931040,35979040,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,62,28,35961280,36009280,0,0,0,0,0,0,0,0,3,3,0,0
WomenWhoStutter,62,29,36086240,36134240,0,0,1,0,0,0,0,1,2,0,0,0
WomenWhoStutter,62,30,36128480,36176480,0,0,1,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,31,36211680,36259680,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,34,36618720,36666720,0,0,0,1,0,0,0,3,2,1,0,0
WomenWhoStutter,62,35,36644800,36692800,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,62,37,37049280,37097280,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,38,37418400,37466400,0,0,0,0,1,0,0,0,2,0,0,0
WomenWhoStutter,62,39,37457440,37505440,0,0,0,0,0,0,0,1,3,1,0,0
WomenWhoStutter,62,40,6096640,6144640,0,0,1,1,1,0,0,1,0,0,0,0
WomenWhoStutter,62,41,37639360,37687360,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,62,42,37669280,37717280,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,43,38308320,38356320,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,47,6118080,6166080,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,62,49,6714400,6762400,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,51,6950400,6998400,0,0,1,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,54,7891200,7939200,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,55,7918400,7966400,0,0,0,0,0,0,0,3,3,2,0,0
WomenWhoStutter,62,56,7963200,8011200,0,0,0,1,0,0,0,1,2,0,0,0
WomenWhoStutter,62,57,8037760,8085760,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,58,8067040,8115040,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,62,59,8139680,8187680,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,62,60,8165920,8213920,0,0,0,0,0,0,0,3,3,3,0,0
WomenWhoStutter,62,62,1633920,1681920,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,62,63,8238880,8286880,0,0,1,2,0,0,0,0,0,0,0,0
WomenWhoStutter,62,64,8288480,8336480,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,65,8557920,8605920,0,0,0,1,0,0,0,1,2,1,0,0
WomenWhoStutter,62,66,8587840,8635840,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,62,67,8782880,8830880,0,0,1,0,0,0,0,1,2,1,0,0
WomenWhoStutter,62,68,8812000,8860000,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,70,8892800,8940800,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,72,9036320,9084320,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,62,74,9700160,9748160,0,0,1,1,0,0,0,1,1,1,0,0
WomenWhoStutter,62,76,9817280,9865280,0,0,0,0,0,0,0,1,3,0,0,0
WomenWhoStutter,62,80,10842720,10890720,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,82,2557920,2605920,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,83,10885440,10933440,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,84,11720000,11768000,0,0,0,1,1,0,0,1,1,1,0,0
WomenWhoStutter,62,85,11746400,11794400,0,0,0,3,0,0,0,0,0,0,0,0
WomenWhoStutter,62,86,11783840,11831840,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,87,12238080,12286080,0,0,0,1,0,0,0,3,2,2,0,0
WomenWhoStutter,62,88,12273600,12321600,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,62,89,12763200,12811200,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,90,12790880,12838880,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,91,13022720,13070720,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,62,93,13956320,14004320,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,95,14008320,14056320,0,0,2,0,0,0,0,0,1,1,0,0
WomenWhoStutter,62,97,14111360,14159360,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,98,3145120,3193120,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,99,3170880,3218880,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,62,100,14259200,14307200,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,62,103,14610720,14658720,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,62,105,14860640,14908640,0,0,1,0,0,0,0,1,2,1,0,0
WomenWhoStutter,62,106,15105120,15153120,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,62,107,15131520,15179520,0,0,0,1,0,0,0,2,2,1,0,0
WomenWhoStutter,62,108,15318080,15366080,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,62,109,15353280,15401280,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,111,15540000,15588000,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,62,113,15650080,15698080,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,62,114,16340160,16388160,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,115,16369600,16417600,0,0,0,1,0,0,0,1,2,0,0,0
WomenWhoStutter,62,116,16397280,16445280,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,117,17247520,17295520,0,0,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,62,122,17515680,17563680,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,125,17701120,17749120,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,126,17729440,17777440,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,127,17811200,17859200,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,128,17837280,17885280,0,0,2,0,0,0,0,0,1,0,0,0
WomenWhoStutter,62,129,17863840,17911840,0,0,0,1,0,0,0,1,2,1,0,0
WomenWhoStutter,62,130,17924000,17972000,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,62,131,17951520,17999520,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,132,18083200,18131200,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,62,133,18109920,18157920,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,134,18314720,18362720,0,0,2,0,0,0,0,3,2,1,0,0
WomenWhoStutter,62,135,18342880,18390880,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,136,18364320,18412320,0,0,0,1,1,0,0,0,1,0,0,0
WomenWhoStutter,62,137,18785280,18833280,0,0,2,0,0,0,0,3,2,0,0,0
WomenWhoStutter,62,138,18812480,18860480,0,0,0,1,0,0,0,3,2,2,0,0
WomenWhoStutter,62,139,3870240,3918240,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,140,3903360,3951360,0,0,0,0,0,0,0,1,3,0,0,0
WomenWhoStutter,62,141,19008800,19056800,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,62,144,19816320,19864320,0,0,0,0,0,0,0,0,3,2,0,0
WomenWhoStutter,62,146,20033440,20081440,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,62,147,20461440,20509440,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,62,149,20819520,20867520,0,0,1,1,0,0,0,3,1,1,0,0
WomenWhoStutter,62,150,20845760,20893760,0,0,0,1,0,0,0,1,2,1,0,0
WomenWhoStutter,62,151,22120160,22168160,0,0,2,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,152,22148640,22196640,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,155,23118880,23166880,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,62,156,23147520,23195520,0,0,0,2,0,0,0,2,1,1,0,0
WomenWhoStutter,62,157,23276000,23324000,0,0,1,1,0,0,0,0,1,1,0,0
WomenWhoStutter,62,158,23304640,23352640,0,0,1,2,0,0,0,0,0,0,0,0
WomenWhoStutter,62,159,23540320,23588320,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,62,160,23572480,23620480,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,161,4451040,4499040,0,0,2,1,0,0,0,0,0,1,0,0
WomenWhoStutter,62,162,4487040,4535040,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,163,23604800,23652800,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,164,23932320,23980320,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,165,23960800,24008800,0,0,1,1,0,0,0,1,1,0,0,0
WomenWhoStutter,62,168,24100000,24148000,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,169,24137280,24185280,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,170,24448000,24496000,0,0,0,1,0,0,0,3,2,2,0,0
WomenWhoStutter,62,171,24474240,24522240,0,0,1,0,0,0,0,2,2,1,0,0
WomenWhoStutter,62,174,25359840,25407840,0,0,3,0,0,0,0,1,0,0,0,0
WomenWhoStutter,62,175,25387200,25435200,0,0,1,0,0,0,0,2,2,1,0,0
WomenWhoStutter,62,176,25561760,25609760,0,0,0,1,0,0,0,3,2,1,0,0
WomenWhoStutter,62,177,25587680,25635680,0,0,0,0,0,0,0,1,3,1,0,0
WomenWhoStutter,62,179,25917600,25965600,0,0,0,1,0,0,0,1,2,1,0,0
WomenWhoStutter,62,180,25964320,26012320,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,62,181,25999200,26047200,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,182,4597920,4645920,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,183,4625280,4673280,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,184,26028000,26076000,0,0,1,0,0,0,0,3,2,1,0,0
WomenWhoStutter,62,187,26912640,26960640,0,0,0,0,0,0,0,1,3,1,0,0
WomenWhoStutter,62,189,27696320,27744320,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,62,190,28075040,28123040,0,0,2,0,0,0,0,2,2,0,0,0
WomenWhoStutter,62,191,28106400,28154400,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,62,192,28191200,28239200,0,0,0,1,0,0,0,0,2,2,0,0
WomenWhoStutter,62,193,28217440,28265440,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,62,194,28239040,28287040,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,62,195,28347040,28395040,0,0,2,1,0,0,0,1,2,0,0,0
WomenWhoStutter,62,196,28380000,28428000,0,0,0,0,0,0,0,3,3,0,0,0
WomenWhoStutter,62,197,28435680,28483680,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,199,28937280,28985280,0,0,0,0,0,0,0,3,3,1,0,0
WomenWhoStutter,62,200,5303840,5351840,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,62,201,5332320,5380320,0,0,2,0,0,0,0,2,1,1,0,0
WomenWhoStutter,62,202,29042080,29090080,0,0,0,2,0,0,0,0,1,2,0,0
WomenWhoStutter,62,203,29068800,29116800,0,0,0,3,1,0,0,0,0,0,0,0
WomenWhoStutter,62,205,29519520,29567520,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,207,29873280,29921280,0,0,1,1,0,0,0,0,1,0,0,0
WomenWhoStutter,62,208,29910400,29958400,0,0,1,0,0,0,0,0,3,2,0,0
WomenWhoStutter,62,209,29941120,29989120,0,0,2,0,0,0,0,0,1,1,0,0
WomenWhoStutter,62,210,29978400,30026400,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,62,211,30152160,30200160,0,0,2,1,0,0,0,0,0,2,0,0
WomenWhoStutter,62,213,30559680,30607680,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,62,214,30587680,30635680,0,0,1,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,215,30786880,30834880,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,62,217,31044640,31092640,0,0,1,1,0,0,0,0,1,2,0,0
WomenWhoStutter,62,218,31072000,31120000,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,62,220,31561120,31609120,0,0,1,0,0,0,0,1,2,1,0,0
WomenWhoStutter,62,221,5443360,5491360,0,0,0,0,0,0,0,2,3,0,0,0
WomenWhoStutter,62,222,5478720,5526720,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,0,22071520,22119520,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,1,23992000,24040000,0,0,1,0,0,0,0,3,2,0,0,0
WomenWhoStutter,63,2,24917760,24965760,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,63,3,27790080,27838080,0,0,0,1,1,0,0,0,2,0,0,0
WomenWhoStutter,63,4,4655680,4703680,0,0,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,63,5,28837600,28885600,0,0,0,1,0,0,0,0,2,0,0,0
WomenWhoStutter,63,7,4815840,4863840,0,0,1,0,0,0,0,2,2,0,0,0
WomenWhoStutter,63,8,30041760,30089760,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,9,30607200,30655200,0,0,1,0,0,0,0,0,2,1,0,0
WomenWhoStutter,63,11,31816320,31864320,0,0,1,2,0,0,0,0,0,0,0,0
WomenWhoStutter,63,12,33565280,33613280,0,0,1,1,0,0,0,0,3,1,0,0
WomenWhoStutter,63,13,33599680,33647680,0,0,1,0,0,0,0,0,2,0,0,0
WomenWhoStutter,63,14,36411840,36459840,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,15,36447680,36495680,0,0,0,1,0,0,0,0,2,1,0,0
WomenWhoStutter,63,17,38463200,38511200,0,0,0,2,0,0,0,0,1,0,0,0
WomenWhoStutter,63,20,43148960,43196960,0,0,0,0,0,0,0,2,3,1,0,0
WomenWhoStutter,63,21,43676160,43724160,0,0,3,0,0,0,0,0,0,0,0,0
WomenWhoStutter,63,22,43734080,43782080,0,0,1,0,0,0,0,0,3,1,0,0
WomenWhoStutter,63,23,44398560,44446560,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,26,48024320,48072320,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,27,50644800,50692800,0,0,2,0,0,0,0,0,2,2,0,0
WomenWhoStutter,63,28,7407360,7455360,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,29,7941920,7989920,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,30,2858560,2906560,0,0,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,63,32,10326880,10374880,0,0,0,0,0,0,0,0,3,1,0,0
WomenWhoStutter,63,33,10526080,10574080,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,34,11331840,11379840,0,0,2,0,0,0,0,3,1,0,0,0
WomenWhoStutter,63,36,15701440,15749440,0,0,0,0,0,0,0,0,3,0,0,0
WomenWhoStutter,63,37,16367520,16415520,0,0,0,1,0,0,0,0,2,0,0,0
