filepath,result,fluent
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/53/StutterTalk_53_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_53_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_53_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/41/WomenWhoStutter_41_23.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_41_23.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_41_23.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/19/StutterTalk_19_20.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_19_20.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_19_20.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/11/WomenWhoStutter_11_36.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_11_36.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_11_36.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/26/MyStutteringLife_26_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_26_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_26_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/35/MyStutteringLife_35_68.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_35_68.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_35_68.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/9/HeStutters_9_0.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_9_0.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_9_0.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/20/MyStutteringLife_20_11.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_20_11.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_20_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/10/StutterTalk_10_10.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_10_10.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_10_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/12/HeStutters_12_168.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_12_168.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_12_168.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/101/WomenWhoStutter_101_54.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_101_54.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_101_54.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/97/WomenWhoStutter_97_67.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_97_67.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_97_67.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/50/WomenWhoStutter_50_389.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_50_389.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_50_389.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/4/IStutterSoWhat_4_120.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_4_120.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_4_120.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/6/StutterTalk_6_205.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_6_205.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_6_205.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/98/WomenWhoStutter_98_22.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_98_22.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_98_22.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/43/StutterTalk_43_79.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_43_79.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_43_79.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/36/StutterTalk_36_10.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_36_10.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_36_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/23/MyStutteringLife_23_92.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_23_92.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_23_92.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/23/StutterTalk_23_26.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_23_26.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_23_26.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HVSA/0/HVSA_0_127.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HVSA_0_127.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HVSA_0_127.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/16/HeStutters_16_169.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_16_169.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_16_169.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/11/StutterTalk_11_13.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_11_13.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_11_13.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/101/WomenWhoStutter_101_109.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_101_109.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_101_109.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/56/StutterTalk_56_27.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_56_27.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_56_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/23/MyStutteringLife_23_158.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_23_158.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_23_158.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/46/StutterTalk_46_1.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_46_1.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_46_1.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/14/WomenWhoStutter_14_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_14_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_14_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/108/WomenWhoStutter_108_39.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_108_39.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_108_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/87/WomenWhoStutter_87_40.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_87_40.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_87_40.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/2/WomenWhoStutter_2_96.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_2_96.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_2_96.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/13/WomenWhoStutter_13_21.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_13_21.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_13_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/1/WomenWhoStutter_1_138.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_1_138.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_1_138.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/94/WomenWhoStutter_94_27.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_94_27.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_94_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/21/HeStutters_21_65.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_21_65.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_21_65.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/6/HeStutters_6_274.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_6_274.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_6_274.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/18/WomenWhoStutter_18_21.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_18_21.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_18_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/1/WomenWhoStutter_1_135.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_1_135.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_1_135.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/35/MyStutteringLife_35_24.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_35_24.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_35_24.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/44/StutterTalk_44_29.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_44_29.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_44_29.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/22/MyStutteringLife_22_35.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_22_35.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_22_35.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/10/WomenWhoStutter_10_38.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_10_38.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_10_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/34/WomenWhoStutter_34_36.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_34_36.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_34_36.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/64/StutterTalk_64_137.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_64_137.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_64_137.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/82/WomenWhoStutter_82_34.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_82_34.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_82_34.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/4/IStutterSoWhat_4_113.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_4_113.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_4_113.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/13/StutterTalk_13_21.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_13_21.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_13_21.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/46/StutterTalk_46_39.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_46_39.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_46_39.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/6/StutterTalk_6_65.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_6_65.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_6_65.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/32/MyStutteringLife_32_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_32_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_32_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/23/HeStutters_23_128.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_23_128.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_23_128.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/96/WomenWhoStutter_96_148.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_96_148.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_96_148.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/4/MyStutteringLife_4_6.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_4_6.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_4_6.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/7/MyStutteringLife_7_139.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_7_139.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_7_139.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/30/WomenWhoStutter_30_199.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_30_199.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_30_199.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/21/HeStutters_21_114.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_21_114.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_21_114.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/19/MyStutteringLife_19_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_19_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_19_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/21/MyStutteringLife_21_30.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_21_30.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_21_30.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/98/WomenWhoStutter_98_33.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_98_33.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_98_33.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/64/WomenWhoStutter_64_27.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_64_27.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_64_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/23/HeStutters_23_28.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_23_28.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_23_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/29/MyStutteringLife_29_26.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_29_26.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_29_26.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/18/MyStutteringLife_18_10.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_18_10.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_18_10.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/80/WomenWhoStutter_80_17.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_80_17.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_80_17.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/83/WomenWhoStutter_83_36.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_83_36.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_83_36.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/66/StutterTalk_66_11.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_66_11.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_66_11.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/99/WomenWhoStutter_99_167.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_99_167.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_99_167.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/17/StutterTalk_17_0.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_17_0.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_17_0.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/37/StutterTalk_37_38.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_37_38.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_37_38.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/81/WomenWhoStutter_81_130.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_81_130.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_81_130.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/19/WomenWhoStutter_19_31.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_19_31.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_19_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/72/WomenWhoStutter_72_12.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_72_12.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_72_12.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/93/WomenWhoStutter_93_37.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_93_37.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_93_37.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/1/HeStutters_1_215.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_1_215.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_1_215.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/35/StutterTalk_35_23.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_35_23.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_35_23.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/30/MyStutteringLife_30_88.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_30_88.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_30_88.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/67/WomenWhoStutter_67_24.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_67_24.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_67_24.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/0/StutterTalk_0_3.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_0_3.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_0_3.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/64/StutterTalk_64_180.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_64_180.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_64_180.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/MyStutteringLife/23/MyStutteringLife_23_31.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/MyStutteringLife_23_31.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/MyStutteringLife_23_31.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/62/WomenWhoStutter_62_115.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_62_115.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_62_115.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/11/HeStutters_11_140.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_11_140.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_11_140.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/39/WomenWhoStutter_39_149.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_39_149.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_39_149.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/79/StutterTalk_79_27.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_79_27.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_79_27.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/HeStutters/12/HeStutters_12_200.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/HeStutters_12_200.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/HeStutters_12_200.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/77/WomenWhoStutter_77_7.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_77_7.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_77_7.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/70/WomenWhoStutter_70_16.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_70_16.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_70_16.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/StutterTalk/79/StutterTalk_79_19.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/StutterTalk_79_19.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/StutterTalk_79_19.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/50/WomenWhoStutter_50_367.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_50_367.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_50_367.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/99/WomenWhoStutter_99_53.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_99_53.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_99_53.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/IStutterSoWhat/1/IStutterSoWhat_1_96.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/IStutterSoWhat_1_96.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/IStutterSoWhat_1_96.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/12/WomenWhoStutter_12_28.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_12_28.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_12_28.wav
/home/alien/Git/DATA/ml-stuttering-events-dataset/CLIP_DIR/WomenWhoStutter/56/WomenWhoStutter_56_30.wav,/home/alien/Git/DATA/Sep28kNoWordRepTranscriptions/WomenWhoStutter_56_30.txt,/home/alien/Git/DATA/MeloTTSAudioSmall/WomenWhoStutter_56_30.wav
