,Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
15693,WomenWhoStutter,81,140,25225280,25273280,0,0,0,0,0,0,0,0,3,0,0,0
15694,WomenWhoStutter,81,141,25256000,25304000,0,0,0,0,0,0,0,3,3,0,0,0
15695,WomenWhoStutter,81,143,25347200,25395200,0,0,0,0,0,0,0,0,3,0,0,0
15696,WomenWhoStutter,81,145,25611360,25659360,0,0,0,2,0,0,0,0,1,1,0,0
15697,WomenWhoStutter,81,146,25884640,25932640,0,0,0,0,0,0,0,0,3,1,0,0
15698,WomenWhoStutter,81,150,26460960,26508960,0,0,0,1,0,0,0,0,2,1,0,0
15699,WomenWhoStutter,81,151,26494080,26542080,0,0,0,0,0,0,0,2,3,0,0,0
15700,WomenWhoStutter,81,155,26886560,26934560,0,0,0,1,0,0,0,0,2,3,0,0
15701,WomenWhoStutter,81,158,27932160,27980160,0,0,2,0,0,0,0,3,1,0,0,0
15702,WomenWhoStutter,81,159,27964800,28012800,0,0,0,0,0,0,0,0,3,0,0,0
15703,WomenWhoStutter,81,160,27985120,28033120,0,0,0,0,1,0,0,0,2,1,0,0
15704,WomenWhoStutter,81,162,28431360,28479360,0,0,1,0,0,0,0,0,2,2,0,0
15705,WomenWhoStutter,81,164,28714720,28762720,0,0,0,0,0,0,0,3,3,0,0,0
15706,WomenWhoStutter,81,165,28781760,28829760,0,0,0,1,1,0,0,0,1,1,0,0
15707,WomenWhoStutter,81,166,28818400,28866400,0,0,1,0,0,0,0,2,2,2,0,0
15708,WomenWhoStutter,81,167,29188480,29236480,0,0,0,0,0,0,0,2,3,1,0,0
15709,WomenWhoStutter,81,169,29407200,29455200,0,0,0,0,0,0,0,1,3,1,0,0
15710,WomenWhoStutter,81,171,29525600,29573600,0,0,0,1,0,0,0,0,2,1,0,0
15711,WomenWhoStutter,81,173,29758880,29806880,0,0,1,1,0,0,0,1,1,0,0,0
15712,WomenWhoStutter,81,175,30027360,30075360,0,0,1,0,0,0,0,0,2,0,0,0
15713,WomenWhoStutter,81,177,30457120,30505120,0,0,1,2,0,0,0,3,0,2,0,0
15714,WomenWhoStutter,81,178,30489280,30537280,0,0,1,0,0,0,0,1,2,0,0,0
15715,WomenWhoStutter,81,179,30568640,30616640,0,0,1,1,1,0,0,0,0,1,0,0
15716,WomenWhoStutter,81,180,30597440,30645440,0,0,1,0,0,0,0,2,3,0,0,0
15717,WomenWhoStutter,81,184,31035520,31083520,0,0,0,0,0,0,0,0,3,0,0,0
15718,WomenWhoStutter,81,187,31173760,31221760,0,0,0,0,0,0,0,1,3,0,0,0
15719,WomenWhoStutter,81,188,4614720,4662720,0,0,1,1,0,0,0,0,1,0,0,0
15720,WomenWhoStutter,82,0,876000,924000,0,0,0,0,0,0,0,0,3,0,0,0
15721,WomenWhoStutter,82,1,41430720,41478720,0,0,0,0,0,0,0,3,3,0,0,0
15722,WomenWhoStutter,82,5,45692800,45740800,0,0,0,0,0,0,0,3,3,1,0,0
15723,WomenWhoStutter,82,7,8787840,8835840,0,0,0,0,0,0,0,1,3,1,0,0
15724,WomenWhoStutter,82,8,10217120,10265120,0,0,0,0,0,0,0,0,3,0,0,0
15725,WomenWhoStutter,82,9,10283840,10331840,0,0,0,1,0,0,0,0,2,0,0,0
15726,WomenWhoStutter,82,10,1761120,1809120,0,0,0,0,0,0,0,0,3,0,0,0
15727,WomenWhoStutter,82,11,12063520,12111520,0,0,0,2,1,0,0,0,0,0,0,0
15728,WomenWhoStutter,82,12,16424320,16472320,0,0,0,0,0,0,0,0,3,0,0,0
15729,WomenWhoStutter,82,13,2229600,2277600,0,0,0,0,0,0,0,2,3,0,0,0
15730,WomenWhoStutter,82,15,20476800,20524800,0,0,1,1,0,0,0,3,2,0,0,0
15731,WomenWhoStutter,82,17,23008000,23056000,0,0,0,0,0,0,0,1,3,0,0,0
15732,WomenWhoStutter,82,18,23625920,23673920,0,0,0,0,0,0,0,2,3,0,0,0
15733,WomenWhoStutter,82,19,24033280,24081280,0,0,0,1,0,0,0,2,2,0,0,0
15734,WomenWhoStutter,82,21,26324160,26372160,0,0,1,1,0,0,0,3,2,1,0,0
15735,WomenWhoStutter,82,22,27329440,27377440,0,0,1,0,0,0,0,0,2,0,0,0
15736,WomenWhoStutter,82,24,5504000,5552000,0,0,0,1,0,0,0,1,2,1,0,0
15737,WomenWhoStutter,82,26,29526720,29574720,0,0,0,0,0,0,0,3,3,0,0,0
15738,WomenWhoStutter,82,27,31899680,31947680,0,0,0,0,0,0,0,0,3,1,0,0
15739,WomenWhoStutter,82,28,32309440,32357440,0,0,2,1,0,0,0,0,1,1,0,0
15740,WomenWhoStutter,82,29,33394080,33442080,0,0,0,0,0,0,0,0,3,0,0,0
15741,WomenWhoStutter,82,33,35144800,35192800,0,0,2,1,0,0,0,0,0,1,0,0
15742,WomenWhoStutter,82,34,35631200,35679200,0,0,2,0,0,0,0,0,1,0,0,0
15743,WomenWhoStutter,82,35,5840160,5888160,0,0,0,1,0,0,0,0,2,1,0,0
15744,WomenWhoStutter,82,36,36023360,36071360,0,0,0,0,0,0,0,0,3,1,0,0
15745,WomenWhoStutter,82,38,40042560,40090560,0,0,0,0,0,0,0,0,3,1,0,0
15746,WomenWhoStutter,83,0,33743680,33791680,0,0,2,0,0,0,0,2,1,2,0,0
15747,WomenWhoStutter,83,2,34565760,34613760,0,0,0,0,0,0,0,2,3,0,0,0
15748,WomenWhoStutter,83,3,35130880,35178880,0,0,1,0,0,0,0,1,2,1,0,0
15749,WomenWhoStutter,83,5,35828480,35876480,0,0,0,0,0,0,0,3,3,2,0,0
15750,WomenWhoStutter,83,6,35855360,35903360,0,0,0,0,0,0,0,3,3,2,0,0
15751,WomenWhoStutter,83,7,37525120,37573120,0,0,0,1,0,0,0,3,2,1,0,0
15752,WomenWhoStutter,83,8,5300320,5348320,0,0,2,0,0,0,0,3,1,0,0,0
15753,WomenWhoStutter,83,11,857440,905440,0,0,0,0,0,0,0,2,3,0,0,0
15754,WomenWhoStutter,83,12,7907680,7955680,0,0,0,0,0,0,0,0,3,1,0,0
15755,WomenWhoStutter,83,13,8184000,8232000,0,0,0,0,0,0,0,3,3,1,0,0
15756,WomenWhoStutter,83,14,8214400,8262400,0,0,0,2,0,0,0,3,1,1,0,0
15757,WomenWhoStutter,83,15,10858240,10906240,0,0,0,0,0,0,0,0,3,1,0,0
15758,WomenWhoStutter,83,17,12350880,12398880,0,0,0,0,3,0,0,0,0,0,0,0
15759,WomenWhoStutter,83,19,14567360,14615360,0,0,0,0,3,0,0,0,0,0,0,0
15760,WomenWhoStutter,83,20,14860640,14908640,0,0,0,0,0,0,0,3,3,0,0,0
15761,WomenWhoStutter,83,22,1540480,1588480,0,0,1,1,0,0,0,3,1,2,0,0
15762,WomenWhoStutter,83,23,16778240,16826240,0,0,1,1,0,0,0,0,1,0,0,0
15763,WomenWhoStutter,83,24,17798400,17846400,0,0,3,1,0,0,0,0,0,0,0,0
15764,WomenWhoStutter,83,25,17931040,17979040,0,0,2,1,0,0,0,3,1,0,0,0
15765,WomenWhoStutter,83,26,18565760,18613760,0,0,0,1,2,0,0,3,1,2,0,0
15766,WomenWhoStutter,83,27,21987200,22035200,0,0,1,1,0,0,0,2,1,0,0,0
15767,WomenWhoStutter,83,28,23566720,23614720,0,0,0,0,0,0,0,3,3,2,0,0
15768,WomenWhoStutter,83,29,24707360,24755360,0,0,0,0,0,0,0,1,3,0,0,0
15769,WomenWhoStutter,83,30,26304480,26352480,0,0,0,0,0,0,0,3,3,0,0,0
15770,WomenWhoStutter,83,33,30788960,30836960,0,0,0,2,1,0,0,1,1,0,0,0
15771,WomenWhoStutter,83,34,4491520,4539520,0,0,0,1,1,0,0,0,1,0,0,0
15772,WomenWhoStutter,83,35,31755840,31803840,0,0,1,2,1,0,0,0,0,1,0,0
15773,WomenWhoStutter,83,36,32757600,32805600,0,0,0,0,0,0,0,0,3,0,0,0
15774,WomenWhoStutter,83,37,32893120,32941120,0,0,0,0,0,0,0,0,3,2,0,0
15775,WomenWhoStutter,83,38,33180960,33228960,0,0,1,2,1,0,0,0,0,0,0,0
15776,WomenWhoStutter,84,0,432000,480000,0,0,0,1,0,0,0,1,2,0,0,0
15777,WomenWhoStutter,84,1,6065600,6113600,0,0,0,0,0,0,0,3,3,0,0,0
15778,WomenWhoStutter,84,2,7775680,7823680,0,0,1,1,0,0,0,3,2,1,0,0
15779,WomenWhoStutter,84,5,8699360,8747360,0,0,0,1,0,0,0,2,2,0,0,0
15780,WomenWhoStutter,84,6,10249920,10297920,0,0,0,0,0,0,0,2,3,1,0,0
15781,WomenWhoStutter,84,7,10354720,10402720,0,0,0,0,0,0,0,2,3,1,0,0
15782,WomenWhoStutter,84,8,10520640,10568640,0,0,1,0,0,0,0,0,3,0,0,0
15783,WomenWhoStutter,84,9,11312480,11360480,0,0,0,3,1,0,0,0,0,0,0,0
15784,WomenWhoStutter,84,10,1634240,1682240,0,0,1,0,0,0,0,0,2,1,0,0
15785,WomenWhoStutter,84,11,18187360,18235360,0,0,0,0,0,0,0,0,3,1,0,0
15786,WomenWhoStutter,84,12,18807360,18855360,0,0,3,0,0,0,0,3,0,0,0,0
15787,WomenWhoStutter,84,13,19208640,19256640,0,0,0,0,0,0,0,2,3,0,0,0
15788,WomenWhoStutter,84,16,2952960,3000960,0,0,0,1,0,0,0,3,2,0,0,0
15789,WomenWhoStutter,84,17,21407040,21455040,0,0,1,0,0,0,0,3,2,0,0,0
15790,WomenWhoStutter,84,18,21723360,21771360,0,0,0,2,0,0,0,3,1,1,0,0
15791,WomenWhoStutter,84,19,23300160,23348160,0,0,0,0,0,0,0,3,3,0,0,0
15792,WomenWhoStutter,84,20,24180160,24228160,0,0,2,0,0,0,0,2,1,1,0,0
15793,WomenWhoStutter,84,21,24657280,24705280,0,0,0,0,0,0,0,0,3,0,0,0
15794,WomenWhoStutter,84,24,24989920,25037920,0,0,0,1,0,0,0,0,2,0,0,0
15795,WomenWhoStutter,84,26,3604160,3652160,0,0,0,1,0,0,0,3,2,1,0,0
15796,WomenWhoStutter,84,27,25439520,25487520,0,0,0,0,1,0,0,0,2,2,0,0
15797,WomenWhoStutter,84,29,27058240,27106240,0,0,0,0,0,0,0,1,3,0,0,0
15798,WomenWhoStutter,84,30,27089120,27137120,0,0,0,1,0,0,0,3,2,0,0,0
15799,WomenWhoStutter,84,32,28573760,28621760,0,0,1,1,2,0,0,2,0,1,0,0
15800,WomenWhoStutter,84,33,28913280,28961280,0,0,1,0,0,0,0,2,2,0,0,0
15801,WomenWhoStutter,84,34,30069760,30117760,0,0,0,1,0,0,0,3,2,1,0,0
15802,WomenWhoStutter,84,35,32905600,32953600,0,0,0,0,0,0,0,0,3,0,0,0
15803,WomenWhoStutter,84,37,34443040,34491040,0,0,0,1,0,0,0,3,3,0,0,0
15804,WomenWhoStutter,84,38,34485280,34533280,0,0,1,1,0,0,0,0,2,1,0,0
15805,WomenWhoStutter,84,39,35224960,35272960,0,0,3,1,0,0,0,0,0,0,0,0
15806,WomenWhoStutter,85,1,1789120,1837120,0,0,1,1,0,0,0,3,1,2,0,0
15807,WomenWhoStutter,85,2,1808640,1856640,0,0,0,0,0,0,0,3,3,1,0,0
15808,WomenWhoStutter,85,3,1890880,1938880,0,0,0,2,0,0,0,0,1,1,0,0
15809,WomenWhoStutter,85,7,3998400,4046400,0,0,0,0,0,0,0,3,3,2,0,0
15810,WomenWhoStutter,85,8,5000800,5048800,0,0,0,0,0,0,0,0,3,1,0,0
15811,WomenWhoStutter,85,11,6451360,6499360,0,0,0,2,0,0,0,0,1,1,0,0
15812,WomenWhoStutter,85,12,6587680,6635680,0,0,1,0,0,0,0,3,2,0,0,0
15813,WomenWhoStutter,85,14,7428640,7476640,0,0,0,3,0,0,0,0,0,0,0,0
15814,WomenWhoStutter,85,15,7737920,7785920,0,0,0,0,0,0,0,3,3,2,0,0
15815,WomenWhoStutter,85,17,8361440,8409440,0,0,1,1,0,0,0,2,2,1,0,0
15816,WomenWhoStutter,85,18,8640800,8688800,0,0,0,0,0,0,0,0,3,0,0,0
15817,WomenWhoStutter,85,20,8813600,8861600,0,0,2,0,0,0,0,0,1,1,0,0
15818,WomenWhoStutter,85,22,9603360,9651360,0,0,1,0,0,0,0,3,3,0,0,0
15819,WomenWhoStutter,85,23,901280,949280,0,0,0,0,0,0,0,0,3,0,0,0
15820,WomenWhoStutter,85,24,930080,978080,0,0,0,0,0,0,0,0,3,2,0,0
15821,WomenWhoStutter,85,25,10364640,10412640,0,0,0,1,0,0,0,3,2,2,0,0
15822,WomenWhoStutter,85,26,12423840,12471840,0,0,2,1,0,0,0,0,1,1,0,0
15823,WomenWhoStutter,85,27,12693600,12741600,0,0,0,0,0,0,0,2,3,1,0,0
15824,WomenWhoStutter,85,30,13910720,13958720,0,0,1,3,0,0,0,0,0,0,0,0
15825,WomenWhoStutter,85,31,14052160,14100160,0,0,0,1,0,0,0,0,2,0,0,0
15826,WomenWhoStutter,85,32,14239040,14287040,0,0,0,3,0,0,0,0,0,0,0,0
15827,WomenWhoStutter,85,33,14459840,14507840,0,0,0,2,0,0,0,3,1,2,0,0
15828,WomenWhoStutter,85,34,14484320,14532320,0,0,0,0,0,0,0,3,3,0,0,0
15829,WomenWhoStutter,85,35,14557920,14605920,0,0,1,0,0,0,0,0,3,1,0,0
15830,WomenWhoStutter,85,36,1295680,1343680,0,0,2,1,0,0,0,1,1,0,0,0
15831,WomenWhoStutter,85,37,15595200,15643200,0,0,2,0,0,0,0,3,1,2,0,0
15832,WomenWhoStutter,85,39,15909440,15957440,0,0,0,0,0,0,0,0,3,1,0,0
15833,WomenWhoStutter,86,1,1991360,2039360,0,0,1,1,0,0,0,3,1,0,0,0
15834,WomenWhoStutter,86,2,2026400,2074400,0,0,0,0,0,0,0,0,3,0,0,0
15835,WomenWhoStutter,86,5,2296320,2344320,0,0,1,1,0,0,0,0,1,0,0,0
15836,WomenWhoStutter,86,8,2611040,2659040,0,0,0,1,0,0,0,3,2,0,0,0
15837,WomenWhoStutter,86,9,2626880,2674880,0,0,0,2,0,0,0,2,1,1,0,0
15838,WomenWhoStutter,86,13,2993920,3041920,0,0,1,2,1,0,0,2,0,0,0,0
15839,WomenWhoStutter,86,14,3057920,3105920,0,0,0,2,0,0,0,3,1,0,0,0
15840,WomenWhoStutter,86,15,3084960,3132960,0,0,1,0,0,0,0,2,2,2,0,0
15841,WomenWhoStutter,86,16,3233760,3281760,0,0,0,3,0,0,0,1,0,0,0,0
15842,WomenWhoStutter,86,18,3403200,3451200,0,0,1,0,0,0,0,0,2,0,0,0
15843,WomenWhoStutter,86,19,3437760,3485760,0,0,0,0,0,0,0,0,3,2,0,0
15844,WomenWhoStutter,86,20,371040,419040,0,0,0,1,0,0,0,1,2,0,0,0
15845,WomenWhoStutter,86,22,3472000,3520000,0,0,2,1,0,0,0,3,0,1,0,0
15846,WomenWhoStutter,86,25,3867680,3915680,0,0,0,1,0,0,0,0,2,1,0,0
15847,WomenWhoStutter,86,26,4005120,4053120,0,0,1,1,0,0,0,2,1,0,0,0
15848,WomenWhoStutter,86,27,4039520,4087520,0,0,1,0,0,0,0,0,2,2,0,0
15849,WomenWhoStutter,86,28,4064640,4112640,0,0,0,1,0,0,0,0,2,0,0,0
15850,WomenWhoStutter,86,29,4140000,4188000,0,0,0,0,0,0,0,0,3,2,0,0
15851,WomenWhoStutter,86,30,4165920,4213920,0,0,1,0,0,0,0,1,2,1,0,0
15852,WomenWhoStutter,86,31,4338080,4386080,0,0,1,0,0,0,0,0,2,1,0,0
15853,WomenWhoStutter,86,34,4607040,4655040,0,0,0,1,0,0,0,0,2,0,0,0
15854,WomenWhoStutter,86,35,4667520,4715520,0,0,0,0,0,0,0,0,3,1,0,0
15855,WomenWhoStutter,86,38,4827840,4875840,0,0,1,0,0,0,0,0,2,1,0,0
15856,WomenWhoStutter,86,39,611840,659840,0,0,0,1,2,0,0,1,0,0,0,0
15857,WomenWhoStutter,86,40,640160,688160,0,0,0,0,0,0,0,3,3,0,0,0
15858,WomenWhoStutter,86,41,5063040,5111040,0,0,0,3,0,0,0,2,0,0,0,0
15859,WomenWhoStutter,86,42,5090080,5138080,0,0,0,0,0,0,0,3,3,0,0,0
15860,WomenWhoStutter,86,43,5182240,5230240,0,0,0,0,0,0,0,0,3,1,0,0
15861,WomenWhoStutter,86,44,5211200,5259200,0,0,0,0,0,0,0,0,3,1,0,0
15862,WomenWhoStutter,86,45,5262400,5310400,0,0,0,2,1,0,0,0,0,0,0,0
15863,WomenWhoStutter,86,46,5293920,5341920,0,0,0,0,0,0,0,0,3,0,0,0
15864,WomenWhoStutter,86,47,5416480,5464480,0,0,0,1,1,0,0,1,1,0,0,0
15865,WomenWhoStutter,86,48,5447520,5495520,0,0,0,0,0,0,0,0,3,1,0,0
15866,WomenWhoStutter,86,49,5665920,5713920,0,0,0,0,0,0,0,0,3,0,0,0
15867,WomenWhoStutter,86,50,5696800,5744800,0,0,0,1,0,0,0,0,2,1,0,0
15868,WomenWhoStutter,86,51,5749120,5797120,0,0,0,2,0,0,0,0,1,0,0,0
15869,WomenWhoStutter,86,53,5896320,5944320,0,0,0,0,0,0,0,3,3,1,0,0
15870,WomenWhoStutter,86,56,6061280,6109280,0,0,0,0,0,0,0,0,3,2,0,0
15871,WomenWhoStutter,86,59,750400,798400,0,0,2,0,0,0,0,2,1,0,0,0
15872,WomenWhoStutter,86,60,779200,827200,0,0,1,0,0,0,0,3,2,1,0,0
15873,WomenWhoStutter,86,61,6524800,6572800,0,0,1,0,0,0,0,2,2,0,0,0
15874,WomenWhoStutter,86,62,6551360,6599360,0,0,1,1,0,0,0,3,1,0,0,0
15875,WomenWhoStutter,86,64,6836320,6884320,0,0,0,1,2,0,0,0,0,0,0,0
15876,WomenWhoStutter,86,65,6861120,6909120,0,0,0,0,0,0,0,0,3,2,0,0
15877,WomenWhoStutter,86,67,6937120,6985120,0,0,1,1,0,0,0,0,1,0,0,0
15878,WomenWhoStutter,86,68,6961760,7009760,0,0,0,1,0,0,0,0,2,1,0,0
15879,WomenWhoStutter,86,70,7169440,7217440,0,0,0,1,0,0,0,3,2,2,0,0
15880,WomenWhoStutter,86,72,7632160,7680160,0,0,0,3,0,0,0,3,0,0,0,0
15881,WomenWhoStutter,86,73,7658720,7706720,0,0,1,0,0,0,0,3,2,0,0,0
15882,WomenWhoStutter,86,74,7796640,7844640,0,0,1,1,0,0,0,3,1,0,0,0
15883,WomenWhoStutter,86,75,7820800,7868800,0,0,1,1,0,0,0,3,1,2,0,0
15884,WomenWhoStutter,86,77,8031680,8079680,0,0,1,0,0,0,0,0,2,0,0,0
15885,WomenWhoStutter,86,79,876960,924960,0,0,0,1,0,0,0,3,2,1,0,0
15886,WomenWhoStutter,86,80,8086240,8134240,0,0,0,0,0,0,0,2,3,0,0,0
15887,WomenWhoStutter,86,84,8514720,8562720,0,0,1,2,0,0,0,3,0,1,0,0
15888,WomenWhoStutter,86,85,8540320,8588320,0,0,0,0,0,0,0,2,3,1,0,0
15889,WomenWhoStutter,86,89,8999840,9047840,0,0,1,0,0,0,0,0,2,0,0,0
15890,WomenWhoStutter,86,90,9300640,9348640,0,0,0,0,0,0,0,0,3,0,0,0
15891,WomenWhoStutter,86,92,9419040,9467040,0,0,0,1,0,0,0,0,2,2,0,0
15892,WomenWhoStutter,86,94,9613760,9661760,0,0,1,1,0,0,0,0,1,0,0,0
15893,WomenWhoStutter,86,95,9645120,9693120,0,0,0,0,0,0,0,0,3,0,0,0
15894,WomenWhoStutter,86,98,9703840,9751840,0,0,1,2,1,0,0,1,0,0,0,0
15895,WomenWhoStutter,86,99,9728640,9776640,0,0,0,0,0,0,0,2,3,0,0,0
15896,WomenWhoStutter,86,100,9792480,9840480,0,0,0,0,1,0,0,3,2,0,0,0
15897,WomenWhoStutter,86,101,10209120,10257120,0,0,0,0,0,0,0,0,3,0,0,0
15898,WomenWhoStutter,86,102,10235360,10283360,0,0,0,1,0,0,0,0,2,1,0,0
15899,WomenWhoStutter,86,103,10474400,10522400,0,0,1,1,0,0,0,0,1,0,0,0
15900,WomenWhoStutter,86,105,10556320,10604320,0,0,1,1,0,0,0,3,1,1,0,0
15901,WomenWhoStutter,86,106,10582560,10630560,0,0,0,2,0,0,0,3,1,2,0,0
15902,WomenWhoStutter,86,110,10892960,10940960,0,0,0,1,0,0,0,0,2,1,0,0
15903,WomenWhoStutter,86,111,10949280,10997280,0,0,0,2,1,0,0,0,0,0,0,0
15904,WomenWhoStutter,86,112,11234080,11282080,0,0,0,0,0,0,0,0,3,1,0,0
15905,WomenWhoStutter,86,114,11319840,11367840,0,0,1,0,0,0,0,3,2,0,0,0
15906,WomenWhoStutter,86,116,1190880,1238880,0,0,1,0,0,0,0,3,3,1,0,0
15907,WomenWhoStutter,86,117,1219040,1267040,0,0,0,1,0,0,0,2,2,1,0,0
15908,WomenWhoStutter,86,118,11609920,11657920,0,0,0,1,0,0,0,0,2,1,0,0
15909,WomenWhoStutter,86,120,11757600,11805600,0,0,1,0,0,0,0,0,2,0,0,0
15910,WomenWhoStutter,86,122,12141760,12189760,0,0,0,0,0,0,0,0,3,1,0,0
15911,WomenWhoStutter,86,125,12485600,12533600,0,0,0,1,0,0,0,1,2,0,0,0
15912,WomenWhoStutter,86,127,12651040,12699040,0,0,0,0,0,0,0,3,3,1,0,0
15913,WomenWhoStutter,86,128,12680800,12728800,0,0,0,1,0,0,0,3,2,0,0,0
15914,WomenWhoStutter,86,130,12778880,12826880,0,0,1,1,0,0,0,3,1,0,0,0
15915,WomenWhoStutter,86,132,12927840,12975840,0,0,1,1,0,0,0,0,1,0,0,0
15916,WomenWhoStutter,86,133,12973280,13021280,0,0,2,1,0,0,0,3,1,0,0,0
15917,WomenWhoStutter,86,134,13001440,13049440,0,0,1,0,1,0,0,1,2,1,0,0
15918,WomenWhoStutter,86,138,1290880,1338880,0,0,0,0,0,0,0,0,3,2,0,0
15919,WomenWhoStutter,86,139,13390240,13438240,0,0,0,0,0,0,0,0,3,0,0,0
15920,WomenWhoStutter,86,142,13774560,13822560,0,0,1,0,0,0,0,3,2,0,0,0
15921,WomenWhoStutter,86,143,13793760,13841760,0,0,1,0,0,0,0,3,2,1,0,0
15922,WomenWhoStutter,86,144,13837280,13885280,0,0,0,1,0,0,0,0,2,1,0,0
15923,WomenWhoStutter,86,145,13861440,13909440,0,0,0,2,1,0,0,0,0,0,0,0
15924,WomenWhoStutter,86,146,13953120,14001120,0,0,1,0,0,0,0,0,2,1,0,0
15925,WomenWhoStutter,86,148,14024320,14072320,0,0,0,0,0,0,0,3,3,0,0,0
15926,WomenWhoStutter,86,149,14074080,14122080,0,0,1,0,0,0,0,0,2,1,0,0
15927,WomenWhoStutter,86,150,14333920,14381920,0,0,2,0,1,0,0,0,0,0,0,0
15928,WomenWhoStutter,86,151,14359200,14407200,0,0,2,2,0,0,0,0,0,1,0,0
15929,WomenWhoStutter,86,153,14444000,14492000,0,0,0,2,0,0,0,3,1,1,0,0
15930,WomenWhoStutter,86,154,14463680,14511680,0,0,1,2,0,0,0,3,1,2,0,0
15931,WomenWhoStutter,86,156,1660960,1708960,0,0,0,1,0,0,0,3,2,2,0,0
15932,WomenWhoStutter,86,159,14706400,14754400,0,0,1,0,0,0,0,0,2,2,0,0
15933,WomenWhoStutter,86,160,14736480,14784480,0,0,0,1,0,0,0,0,2,1,0,0
15934,WomenWhoStutter,86,161,14853280,14901280,0,0,0,1,0,0,0,0,2,0,0,0
15935,WomenWhoStutter,86,162,14886720,14934720,0,0,0,0,0,0,0,0,3,2,0,0
15936,WomenWhoStutter,86,163,14950080,14998080,0,0,0,0,0,0,0,0,3,0,0,0
15937,WomenWhoStutter,86,165,1714560,1762560,0,0,0,0,1,0,0,3,2,1,0,0
15938,WomenWhoStutter,87,1,38437440,38485440,0,0,0,1,0,0,0,0,2,2,0,0
15939,WomenWhoStutter,87,3,38793760,38841760,0,0,1,0,0,0,0,0,2,0,0,0
15940,WomenWhoStutter,87,4,38825760,38873760,0,0,0,0,0,0,0,0,3,0,0,0
15941,WomenWhoStutter,87,6,39659840,39707840,0,0,0,0,0,0,0,3,3,1,0,0
15942,WomenWhoStutter,87,7,40520160,40568160,0,0,1,0,0,0,0,0,2,1,0,0
15943,WomenWhoStutter,87,8,40545760,40593760,0,0,0,1,0,0,0,0,2,1,0,0
15944,WomenWhoStutter,87,9,40977600,41025600,0,0,0,1,2,0,0,0,0,2,0,0
15945,WomenWhoStutter,87,10,41007200,41055200,0,0,0,0,0,0,0,0,3,0,0,0
15946,WomenWhoStutter,87,13,41791200,41839200,0,0,0,0,0,0,0,0,3,0,0,0
15947,WomenWhoStutter,87,15,42431200,42479200,0,0,0,0,0,0,0,3,3,1,0,0
15948,WomenWhoStutter,87,16,42463360,42511360,0,0,0,0,0,0,0,3,3,1,0,0
15949,WomenWhoStutter,87,17,42534080,42582080,0,0,0,0,0,0,0,0,3,0,0,0
15950,WomenWhoStutter,87,19,42779040,42827040,0,0,1,0,0,0,0,0,3,0,0,0
15951,WomenWhoStutter,87,20,42814400,42862400,0,0,0,0,0,0,0,0,3,0,0,0
15952,WomenWhoStutter,87,23,5132800,5180800,0,0,0,1,0,0,0,0,2,0,0,0
15953,WomenWhoStutter,87,25,6672800,6720800,0,0,0,0,0,0,0,1,3,0,0,0
15954,WomenWhoStutter,87,29,6793760,6841760,0,0,0,2,0,0,0,1,2,0,0,0
15955,WomenWhoStutter,87,30,7180960,7228960,0,0,1,0,0,0,0,3,2,2,0,0
15956,WomenWhoStutter,87,32,7239680,7287680,0,0,0,0,0,0,0,0,3,0,0,0
15957,WomenWhoStutter,87,34,7883840,7931840,0,0,1,0,0,0,0,0,3,0,0,0
15958,WomenWhoStutter,87,35,7909280,7957280,0,0,0,0,0,0,0,0,3,1,0,0
15959,WomenWhoStutter,87,36,8090560,8138560,0,0,0,1,0,0,0,3,2,0,0,0
15960,WomenWhoStutter,87,37,8119200,8167200,0,0,0,1,0,0,0,1,2,1,0,0
15961,WomenWhoStutter,87,39,363520,411520,0,0,0,1,0,0,0,0,2,0,0,0
15962,WomenWhoStutter,87,40,8136320,8184320,0,0,0,1,0,0,0,0,2,2,0,0
15963,WomenWhoStutter,87,43,8740000,8788000,0,0,1,0,0,0,0,3,2,1,0,0
15964,WomenWhoStutter,87,45,8861920,8909920,0,0,0,0,0,0,0,0,3,1,0,0
15965,WomenWhoStutter,87,48,9842240,9890240,0,0,0,0,0,0,0,0,3,0,0,0
15966,WomenWhoStutter,87,49,10088640,10136640,0,0,0,0,0,0,0,2,3,0,0,0
15967,WomenWhoStutter,87,51,10627040,10675040,0,0,1,2,1,0,0,0,0,0,0,0
15968,WomenWhoStutter,87,52,10660000,10708000,0,0,1,0,0,0,0,2,2,1,0,0
15969,WomenWhoStutter,87,53,10798080,10846080,0,0,0,1,0,0,0,1,2,0,0,0
15970,WomenWhoStutter,87,54,10823200,10871200,0,0,0,0,0,0,0,0,3,1,0,0
15971,WomenWhoStutter,87,57,11242080,11290080,0,0,0,3,0,0,0,0,0,0,0,0
15972,WomenWhoStutter,87,59,378240,426240,0,0,0,0,0,0,0,0,3,1,0,0
15973,WomenWhoStutter,87,62,11393760,11441760,0,0,2,0,0,0,0,3,1,0,0,0
15974,WomenWhoStutter,87,64,11628160,11676160,0,0,1,2,1,0,0,2,0,0,0,0
15975,WomenWhoStutter,87,68,11878240,11926240,0,0,0,2,0,0,0,1,1,0,0,0
15976,WomenWhoStutter,87,70,11992320,12040320,0,0,3,0,0,0,0,3,0,1,0,0
